"Lizenzliste: Karger Journals Komplett AL [EZB-NALIX-00498]"			 			 			 			 			 	
"Datum: 11.10.2018 um 12:40 Uhr"			 			 			 			 			 	
"Typ der Lizenzen: Alle angezeigten Lizenzen"			 			 			 			 			 	
3051	"Psychopathology (formerly: Psychiatria Clinica = Psychiatria et Neurologia / A)"	"Karger"	"Medizin"	"1423-033X"	"0033-264X"	"1483565-4"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=3051"	"http://www.karger.com/psp"	1998	31						"Psychiatrie"
2312	"Psychotherapy and Psychosomatics (formerly: Acta Psychotherapeutica et Psychosomatica; Acta Psychotherapeutica, Psychosomatica et Orthopaedagogica)"	"Karger"	"Medizin;Psychologie"	"1423-0348"	"0033-3190"	"1472321-9"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=2312"	"http://www.karger.com/pps"	1998	67						"Psychiatrie;Psychotherapie"
110171	"Public Health Genomics"	"Karger"	"Medizin"	"1422-2833"	"1422-2795"	"2457026-6"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=110171"	"http://www.karger.com/PHG"	1998	1						"Öffentliches Gesundheitswesen"
195611	"Pulse "	"Karger"	"Medizin"	"2235-8668"	"2235-8676"	"2707138-8"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=195611"	"http://www.karger.com/PLS"	2013	1						"Klinische Medizin"
2310	"Respiration : International Journal of Thoracic Diseases (früher: Schweizerische Zeitschrift für Tuberkulose (und Pneumologie); Medicina thoracalis)"	"Karger"	"Medizin"	"1423-0356"	"0025-7931"	"1464419-8"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=2310"	"https://www.karger.com/Journal/Home/224278"	1998	65						"Innere Medizin"
85085	"Sexual Development"	"Karger"	"Medizin"	"1661-5433"	"1661-5425"	"2261528-3"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=85085"	"http://www.karger.com/SXD"	2007	1						"Sexualmedizin"
227749	"Skin Appendage Disorders "	"Karger"	"Medizin"	"2296-9160"	"2296-9195"	"2806972-9"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=227749"	"http://www.karger.com/SAD"	2015	1						"Dermatologie und Venerologie"
3052	"Skin Pharmacology and Physiology (Formerly Skin Pharmacology and Applied Skin Physiology; Skin Pharmacology)"	"Karger"	"Medizin"	"1422-2906"	"1011-0283"	"1483572-1"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=3052"	"http://www.karger.com/spp"	1998	11						"Dermatologie und Venerologie;Pharmazie,Pharmakologie"
3923	"Stereotactic and Functional Neurosurgery (formerly: Applied Neurophysiology; Confinia Neurologica)"	"Karger"	"Medizin"	"1423-0372"	"0010-5678"	"1483576-9"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=3923"	"http://www.karger.com/sfn"	1998	70						"Neurologie;Chirurgie"
33234	"Transfusion Medicine and Hemotherapy "	"Karger"	"Medizin"	"1660-3818"	"0378-0791"	"2100533-3"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=33234"	"http://www.karger.com/tmh"	1998	25						"Hämatologie;Immunologie;Transfusionsmedizin"
3053	"Tumor Biology (1987-2009)"	"Karger"	"Medizin"	"1423-0380"	"1010-4283"	"1483579-4"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=3053"	"http://www.karger.com/tbi"	1998	19		2009	30			"Onkologie"
2311	"Urologia Internationalis"	"Karger"	"Medizin"	"1423-0399"	"0042-1138"	"1464417-4"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=2311"	"http://www.karger.com/uin"	1998	60						"Urologie"
3054	"Verhaltenstherapie : Praxis, Forschung, Perspektiven"	"Karger"	"Medizin;Psychologie"	"1423-0402"	"1016-6262"	"1483583-6"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=3054"	"http://www.karger.com/ver"	1998	8						"Verhaltenspsychologie; Psychologie"
3894	"Visceral Medicine"	"Karger"	"Medizin"	"1421-9808"	"0177-9990"	"2850734-4"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=3894"	"http://www.karger.com/cga"	1998	14						"Gastroenterologie;Chirurgie"
10159	"Vox Sanguinis"	"Wiley-Blackwell - STM ; formerly Karger"	"Medizin"	"1423-0410"	"0042-9007"	"1483587-3"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIX&jour_id=10159"	"http://www.karger.com/vox"	1998	74		2000	79			"Immunologie"
